itemid	bin_latitude	bin_longitude	bin_timestamp
553	7380.0	19680.0	88
119	7380.0	19680.0	37
1002	12300.0	19680.0	43
822	12300.0	22140.0	58
119	7380.0	19680.0	32
1223	14760.0	22140.0	73
822	14760.0	22140.0	38
385	19680.0	17220.0	52
1046	7380.0	17220.0	55
383	17220.0	12300.0	70
1354	19680.0	17220.0	57
1237	14760.0	22140.0	17
673	19680.0	17220.0	85
839	14760.0	22140.0	16
822	14760.0	22140.0	37
1223	14760.0	24600.0	28
1012	14760.0	22140.0	72
375	12300.0	14760.0	93
284	4920.0	19680.0	14
270	12300.0	19680.0	101
284	9840.0	17220.0	59
119	17220.0	22140.0	92
696	14760.0	24600.0	27
372	4920.0	19680.0	9
673	19680.0	17220.0	45
527	14760.0	24600.0	33
284	9840.0	14760.0	68
908	14760.0	19680.0	37
1051	17220.0	12300.0	22
493	17220.0	12300.0	35
1137	12300.0	27060.0	8
1051	17220.0	12300.0	31
24	14760.0	22140.0	16
333	19680.0	17220.0	8
222	12300.0	17220.0	82
696	12300.0	19680.0	99
1063	17220.0	12300.0	46
831	19680.0	17220.0	24
589	19680.0	17220.0	87
696	14760.0	27060.0	8
1002	14760.0	22140.0	18
333	19680.0	19680.0	83
1051	17220.0	12300.0	5
1002	14760.0	22140.0	13
831	19680.0	17220.0	13
696	14760.0	19680.0	81
1223	14760.0	22140.0	71
839	12300.0	19680.0	48
589	19680.0	17220.0	19
839	12300.0	19680.0	56
1305	19680.0	17220.0	36
831	19680.0	17220.0	57
389	14760.0	22140.0	70
11	12300.0	14760.0	87
270	12300.0	19680.0	92
831	19680.0	17220.0	59
184	19680.0	17220.0	81
527	14760.0	24600.0	45
1223	14760.0	27060.0	13
1051	17220.0	12300.0	9
451	19680.0	17220.0	59
553	14760.0	22140.0	9
184	17220.0	12300.0	107
565	17220.0	12300.0	31
119	17220.0	22140.0	83
1158	19680.0	17220.0	24
451	19680.0	17220.0	16
822	14760.0	19680.0	39
1354	19680.0	17220.0	69
333	19680.0	19680.0	88
451	19680.0	17220.0	50
831	19680.0	17220.0	74
1063	17220.0	12300.0	37
34	14760.0	22140.0	1
24	14760.0	22140.0	39
270	14760.0	27060.0	29
908	9840.0	17220.0	77
62	19680.0	17220.0	18
908	14760.0	22140.0	19
1137	12300.0	19680.0	102
392	7380.0	19680.0	34
1232	17220.0	12300.0	32
1079	19680.0	19680.0	120
726	14760.0	22140.0	98
1079	19680.0	17220.0	27
527	12300.0	17220.0	92
119	14760.0	22140.0	72
261	14760.0	22140.0	67
451	19680.0	17220.0	37
1002	9840.0	19680.0	68
1174	14760.0	22140.0	67
1012	14760.0	22140.0	66
24	14760.0	22140.0	10
1002	12300.0	19680.0	41
1232	17220.0	12300.0	18
127	4920.0	19680.0	14
270	12300.0	22140.0	87
420	7380.0	19680.0	47
270	12300.0	19680.0	106
1243	9840.0	17220.0	65
1167	14760.0	14760.0	80
36	4920.0	19680.0	11
553	14760.0	22140.0	29
372	7380.0	17220.0	42
1174	14760.0	27060.0	27
1354	19680.0	17220.0	56
1159	17220.0	12300.0	33
1184	19680.0	17220.0	60
1184	19680.0	17220.0	3
222	7380.0	19680.0	35
333	19680.0	19680.0	101
36	12300.0	22140.0	70
1223	14760.0	27060.0	10
34	12300.0	19680.0	40
1158	19680.0	17220.0	34
524	7380.0	19680.0	29
284	9840.0	12300.0	84
184	19680.0	17220.0	66
1174	14760.0	22140.0	70
1305	19680.0	17220.0	104
1002	7380.0	19680.0	85
726	14760.0	24600.0	52
839	12300.0	19680.0	36
34	14760.0	22140.0	2
34	12300.0	19680.0	49
1002	12300.0	22140.0	54
127	7380.0	19680.0	33
1063	17220.0	12300.0	45
1237	14760.0	24600.0	66
385	19680.0	17220.0	42
222	7380.0	19680.0	37
1002	12300.0	19680.0	47
62	19680.0	17220.0	25
980	14760.0	27060.0	32
589	19680.0	17220.0	32
524	7380.0	19680.0	36
270	14760.0	24600.0	37
1174	14760.0	22140.0	76
915	7380.0	19680.0	50
11	14760.0	19680.0	38
767	14760.0	22140.0	11
1354	19680.0	17220.0	99
877	14760.0	22140.0	21
261	14760.0	22140.0	85
389	14760.0	27060.0	19
1305	19680.0	17220.0	24
127	7380.0	19680.0	25
1158	19680.0	17220.0	28
1232	17220.0	12300.0	19
1046	4920.0	19680.0	16
980	14760.0	27060.0	16
62	19680.0	17220.0	12
650	19680.0	17220.0	53
184	19680.0	17220.0	5
980	14760.0	24600.0	43
389	12300.0	27060.0	4
1232	17220.0	12300.0	48
822	14760.0	22140.0	31
831	19680.0	17220.0	71
451	19680.0	17220.0	19
527	12300.0	19680.0	83
1184	19680.0	17220.0	38
184	19680.0	17220.0	79
1305	19680.0	17220.0	25
1184	19680.0	17220.0	54
1158	19680.0	19680.0	94
420	4920.0	19680.0	13
1046	9840.0	12300.0	81
673	19680.0	17220.0	52
1223	14760.0	22140.0	59
34	14760.0	22140.0	29
440	17220.0	12300.0	30
915	7380.0	19680.0	26
385	19680.0	17220.0	12
673	19680.0	17220.0	20
553	12300.0	19680.0	46
1184	19680.0	17220.0	14
1051	17220.0	12300.0	24
1012	14760.0	24600.0	54
831	19680.0	17220.0	79
261	14760.0	24600.0	53
270	14760.0	22140.0	72
524	4920.0	19680.0	1
822	14760.0	22140.0	33
1002	14760.0	22140.0	23
1354	19680.0	17220.0	20
1174	14760.0	24600.0	45
36	9840.0	19680.0	52
877	14760.0	22140.0	30
284	7380.0	19680.0	44
831	19680.0	17220.0	30
261	14760.0	24600.0	44
383	17220.0	12300.0	34
1167	19680.0	12300.0	8
393	7380.0	19680.0	37
284	7380.0	19680.0	46
222	12300.0	17220.0	83
375	12300.0	19680.0	59
877	14760.0	22140.0	4
767	12300.0	22140.0	63
34	14760.0	22140.0	26
527	14760.0	19680.0	74
822	14760.0	22140.0	19
565	17220.0	12300.0	49
1305	19680.0	19680.0	99
1063	17220.0	12300.0	26
222	4920.0	19680.0	16
393	4920.0	19680.0	6
915	7380.0	19680.0	47
372	9840.0	17220.0	48
1063	17220.0	12300.0	50
1174	14760.0	22140.0	72
822	14760.0	22140.0	32
1137	12300.0	19680.0	89
673	19680.0	17220.0	76
1079	19680.0	17220.0	40
1167	17220.0	12300.0	45
372	7380.0	19680.0	36
696	14760.0	27060.0	19
673	19680.0	17220.0	78
1243	12300.0	19680.0	47
1305	19680.0	19680.0	78
385	19680.0	17220.0	53
34	9840.0	22140.0	73
393	7380.0	19680.0	31
389	14760.0	22140.0	73
980	14760.0	22140.0	73
420	7380.0	19680.0	24
822	12300.0	22140.0	62
493	17220.0	12300.0	4
284	9840.0	14760.0	65
1184	19680.0	17220.0	20
589	19680.0	17220.0	55
726	14760.0	24600.0	42
24	14760.0	24600.0	63
270	14760.0	22140.0	64
673	19680.0	17220.0	72
261	14760.0	22140.0	88
372	4920.0	19680.0	17
1184	19680.0	17220.0	58
1158	19680.0	19680.0	86
1016	19680.0	17220.0	2
493	17220.0	12300.0	16
333	19680.0	17220.0	28
36	12300.0	22140.0	64
372	9840.0	19680.0	56
392	4920.0	19680.0	18
24	14760.0	24600.0	42
1354	19680.0	17220.0	45
36	12300.0	22140.0	65
119	9840.0	19680.0	53
1002	9840.0	19680.0	66
184	19680.0	17220.0	20
1063	17220.0	9840.0	4
980	14760.0	29520.0	1
524	4920.0	19680.0	8
381	17220.0	12300.0	48
383	17220.0	12300.0	36
877	14760.0	22140.0	40
1137	14760.0	22140.0	79
1167	17220.0	12300.0	46
389	14760.0	27060.0	16
767	12300.0	22140.0	57
383	17220.0	12300.0	64
1167	17220.0	12300.0	57
767	14760.0	22140.0	31
375	14760.0	22140.0	20
767	14760.0	22140.0	6
1046	4920.0	19680.0	6
589	19680.0	17220.0	39
451	19680.0	17220.0	17
420	4920.0	19680.0	10
1012	14760.0	22140.0	59
1243	12300.0	19680.0	57
119	7380.0	19680.0	36
62	19680.0	17220.0	15
989	14760.0	22140.0	55
34	12300.0	22140.0	51
1158	19680.0	19680.0	92
1367	19680.0	17220.0	25
284	7380.0	19680.0	43
1243	14760.0	22140.0	3
1012	14760.0	27060.0	32
62	19680.0	17220.0	23
36	12300.0	19680.0	75
1016	19680.0	17220.0	15
1137	14760.0	24600.0	57
1016	19680.0	17220.0	50
527	14760.0	22140.0	72
1159	17220.0	12300.0	75
822	9840.0	19680.0	68
261	14760.0	27060.0	15
1167	14760.0	14760.0	85
980	14760.0	22140.0	59
1051	17220.0	12300.0	36
493	17220.0	12300.0	30
524	4920.0	19680.0	17
589	19680.0	17220.0	75
389	12300.0	27060.0	9
877	14760.0	22140.0	41
1223	14760.0	19680.0	88
284	9840.0	17220.0	60
389	14760.0	27060.0	12
839	14760.0	22140.0	3
440	17220.0	12300.0	45
673	19680.0	17220.0	96
222	4920.0	19680.0	19
553	14760.0	22140.0	27
1354	19680.0	19680.0	109
726	14760.0	27060.0	13
726	14760.0	24600.0	51
1167	17220.0	12300.0	38
839	14760.0	19680.0	32
381	17220.0	12300.0	58
261	14760.0	27060.0	10
1002	7380.0	19680.0	76
1243	9840.0	17220.0	72
393	9840.0	19680.0	45
1167	14760.0	14760.0	78
261	14760.0	27060.0	8
553	7380.0	19680.0	82
389	14760.0	27060.0	24
11	12300.0	17220.0	67
1137	12300.0	27060.0	9
393	7380.0	19680.0	20
451	19680.0	17220.0	75
553	7380.0	19680.0	86
493	17220.0	12300.0	14
127	7380.0	19680.0	18
385	19680.0	17220.0	58
980	14760.0	27060.0	12
553	14760.0	22140.0	6
383	19680.0	12300.0	2
524	7380.0	19680.0	39
1167	17220.0	12300.0	50
1016	19680.0	17220.0	37
839	12300.0	19680.0	54
11	14760.0	22140.0	20
989	14760.0	24600.0	38
451	19680.0	17220.0	68
1237	14760.0	24600.0	53
1184	19680.0	17220.0	66
270	12300.0	19680.0	93
1046	7380.0	19680.0	42
493	17220.0	12300.0	8
1158	19680.0	17220.0	10
822	14760.0	22140.0	4
392	7380.0	19680.0	35
1367	19680.0	17220.0	5
915	4920.0	19680.0	3
980	14760.0	24600.0	55
1223	14760.0	22140.0	61
1305	19680.0	19680.0	80
989	14760.0	27060.0	25
36	7380.0	19680.0	25
1012	14760.0	27060.0	13
184	19680.0	17220.0	54
726	14760.0	24600.0	48
1223	14760.0	27060.0	19
839	14760.0	22140.0	24
375	12300.0	17220.0	82
392	7380.0	19680.0	26
222	7380.0	19680.0	43
1063	17220.0	9840.0	11
1063	17220.0	12300.0	13
1184	19680.0	17220.0	47
553	14760.0	22140.0	16
385	19680.0	17220.0	4
527	14760.0	22140.0	62
553	14760.0	22140.0	37
11	14760.0	22140.0	30
440	17220.0	12300.0	39
389	12300.0	27060.0	11
915	7380.0	19680.0	27
1237	14760.0	22140.0	11
980	14760.0	24600.0	34
1137	14760.0	27060.0	18
831	19680.0	17220.0	75
392	7380.0	22140.0	64
1012	14760.0	22140.0	81
184	19680.0	17220.0	3
270	12300.0	27060.0	11
493	17220.0	12300.0	49
650	19680.0	17220.0	19
1079	19680.0	17220.0	42
589	19680.0	17220.0	67
915	4920.0	19680.0	19
392	9840.0	19680.0	57
1305	19680.0	17220.0	33
1012	14760.0	24600.0	44
877	14760.0	22140.0	36
726	14760.0	22140.0	95
1079	19680.0	17220.0	5
839	14760.0	19680.0	31
839	12300.0	19680.0	53
1354	19680.0	17220.0	83
393	7380.0	19680.0	44
451	19680.0	17220.0	14
673	19680.0	17220.0	34
1012	12300.0	27060.0	3
767	12300.0	22140.0	60
565	14760.0	12300.0	2
451	19680.0	17220.0	41
393	4920.0	19680.0	4
270	12300.0	27060.0	3
333	19680.0	19680.0	89
222	9840.0	17220.0	65
36	7380.0	19680.0	31
1237	14760.0	22140.0	12
372	4920.0	19680.0	10
839	12300.0	19680.0	46
673	19680.0	17220.0	75
1232	17220.0	12300.0	28
24	14760.0	22140.0	33
34	14760.0	22140.0	24
393	4920.0	19680.0	14
989	14760.0	27060.0	17
553	14760.0	22140.0	8
36	9840.0	19680.0	54
393	7380.0	19680.0	41
184	19680.0	17220.0	47
767	14760.0	22140.0	32
1243	14760.0	22140.0	18
908	14760.0	22140.0	9
696	14760.0	24600.0	24
524	7380.0	19680.0	40
1174	14760.0	27060.0	7
1051	17220.0	12300.0	43
451	19680.0	17220.0	35
1174	14760.0	24600.0	56
1174	14760.0	27060.0	1
726	14760.0	27060.0	23
372	7380.0	19680.0	30
1174	14760.0	24600.0	50
989	14760.0	22140.0	68
1305	19680.0	17220.0	108
270	14760.0	24600.0	35
393	7380.0	19680.0	18
1012	12300.0	27060.0	6
372	9840.0	17220.0	52
385	19680.0	17220.0	35
383	19680.0	12300.0	4
589	19680.0	17220.0	59
1223	14760.0	24600.0	45
34	14760.0	22140.0	13
726	14760.0	24600.0	64
1223	14760.0	19680.0	97
1159	17220.0	12300.0	41
36	12300.0	22140.0	63
1184	19680.0	17220.0	105
831	19680.0	17220.0	76
333	19680.0	17220.0	16
1016	19680.0	17220.0	57
553	14760.0	19680.0	39
383	17220.0	12300.0	28
375	14760.0	19680.0	39
284	9840.0	17220.0	63
1223	14760.0	24600.0	37
822	12300.0	22140.0	63
1174	14760.0	27060.0	6
915	7380.0	19680.0	39
493	17220.0	12300.0	25
284	7380.0	19680.0	31
1184	19680.0	17220.0	111
726	12300.0	19680.0	104
36	12300.0	19680.0	73
1354	19680.0	19680.0	116
493	17220.0	12300.0	6
393	9840.0	19680.0	46
1158	19680.0	19680.0	77
589	19680.0	17220.0	34
673	19680.0	17220.0	38
831	19680.0	17220.0	26
1174	14760.0	19680.0	101
1002	7380.0	19680.0	86
1367	19680.0	17220.0	28
420	4920.0	19680.0	14
333	19680.0	17220.0	18
696	12300.0	19680.0	101
673	19680.0	17220.0	53
372	9840.0	19680.0	64
1232	17220.0	12300.0	4
451	19680.0	17220.0	76
839	14760.0	22140.0	12
1016	19680.0	17220.0	40
915	7380.0	19680.0	36
1174	14760.0	22140.0	59
524	7380.0	17220.0	52
1158	19680.0	19680.0	93
527	12300.0	19680.0	87
1002	9840.0	19680.0	64
284	9840.0	17220.0	61
36	4920.0	19680.0	18
1159	17220.0	12300.0	28
261	14760.0	27060.0	24
372	9840.0	17220.0	54
333	19680.0	17220.0	34
1223	14760.0	22140.0	77
284	7380.0	19680.0	26
1184	19680.0	17220.0	103
1305	19680.0	19680.0	90
372	4920.0	19680.0	1
767	12300.0	22140.0	61
822	14760.0	22140.0	6
726	14760.0	22140.0	83
1012	14760.0	22140.0	61
11	14760.0	22140.0	27
24	14760.0	22140.0	31
1137	12300.0	19680.0	105
1159	17220.0	12300.0	61
1354	19680.0	17220.0	50
34	14760.0	22140.0	4
36	7380.0	19680.0	37
1063	17220.0	12300.0	36
1174	14760.0	24600.0	43
524	4920.0	19680.0	7
36	12300.0	19680.0	78
822	12300.0	19680.0	54
673	19680.0	17220.0	49
767	14760.0	22140.0	26
36	12300.0	22140.0	69
372	9840.0	19680.0	61
451	19680.0	17220.0	8
1158	19680.0	19680.0	104
915	7380.0	19680.0	40
392	7380.0	19680.0	44
261	14760.0	24600.0	52
1002	14760.0	22140.0	30
980	14760.0	22140.0	81
822	14760.0	22140.0	21
451	19680.0	17220.0	6
877	14760.0	22140.0	3
1243	12300.0	17220.0	62
393	7380.0	19680.0	32
333	19680.0	17220.0	13
565	17220.0	12300.0	18
372	7380.0	19680.0	39
11	12300.0	19680.0	56
1184	19680.0	17220.0	75
11	14760.0	22140.0	4
696	14760.0	27060.0	21
877	14760.0	22140.0	7
1158	19680.0	17220.0	110
908	14760.0	22140.0	31
908	14760.0	22140.0	1
184	19680.0	17220.0	8
11	12300.0	19680.0	49
493	17220.0	12300.0	51
915	4920.0	19680.0	14
565	17220.0	12300.0	41
261	14760.0	22140.0	83
451	17220.0	17220.0	100
381	17220.0	12300.0	63
908	12300.0	19680.0	46
1354	19680.0	17220.0	76
1184	19680.0	17220.0	9
553	9840.0	19680.0	70
1137	14760.0	24600.0	46
389	14760.0	24600.0	51
127	9840.0	19680.0	46
1159	17220.0	12300.0	24
451	19680.0	17220.0	69
1367	19680.0	17220.0	61
284	4920.0	19680.0	7
696	14760.0	27060.0	3
650	19680.0	17220.0	25
1184	19680.0	17220.0	77
261	14760.0	24600.0	55
726	14760.0	27060.0	19
1184	19680.0	17220.0	50
989	14760.0	22140.0	72
696	14760.0	22140.0	68
1046	9840.0	17220.0	60
1174	14760.0	27060.0	2
980	14760.0	22140.0	70
24	14760.0	22140.0	6
1063	17220.0	12300.0	24
62	17220.0	17220.0	39
11	12300.0	19680.0	41
589	19680.0	17220.0	90
822	14760.0	22140.0	8
989	14760.0	27060.0	27
420	7380.0	19680.0	55
261	14760.0	22140.0	84
877	14760.0	24600.0	58
831	19680.0	17220.0	44
1305	19680.0	17220.0	14
222	7380.0	19680.0	45
1137	14760.0	22140.0	72
1184	19680.0	17220.0	15
980	14760.0	27060.0	5
822	12300.0	22140.0	65
261	14760.0	22140.0	75
524	4920.0	19680.0	18
726	14760.0	27060.0	20
261	14760.0	22140.0	80
831	14760.0	19680.0	101
868	12300.0	19680.0	54
440	14760.0	14760.0	8
1223	14760.0	27060.0	12
831	19680.0	17220.0	63
270	14760.0	22140.0	78
1367	19680.0	17220.0	60
420	9840.0	19680.0	49
524	7380.0	19680.0	27
34	14760.0	22140.0	18
119	12300.0	22140.0	61
34	12300.0	19680.0	38
392	4920.0	19680.0	3
62	19680.0	17220.0	16
11	14760.0	22140.0	15
451	19680.0	17220.0	44
261	14760.0	24600.0	49
908	12300.0	19680.0	48
389	14760.0	27060.0	27
284	7380.0	19680.0	22
420	7380.0	22140.0	57
1354	19680.0	17220.0	67
222	9840.0	17220.0	72
553	9840.0	19680.0	75
381	17220.0	12300.0	22
1354	19680.0	17220.0	54
1354	19680.0	17220.0	92
527	14760.0	22140.0	51
222	12300.0	17220.0	85
1223	14760.0	24600.0	43
915	7380.0	19680.0	33
34	14760.0	22140.0	8
383	17220.0	12300.0	16
1159	17220.0	12300.0	42
11	14760.0	22140.0	24
1184	19680.0	17220.0	61
36	4920.0	19680.0	3
34	12300.0	22140.0	58
1137	12300.0	19680.0	90
1223	14760.0	22140.0	66
375	14760.0	22140.0	1
493	17220.0	12300.0	9
333	19680.0	17220.0	2
915	7380.0	19680.0	32
11	12300.0	17220.0	68
767	14760.0	22140.0	23
877	14760.0	22140.0	38
284	7380.0	19680.0	40
1079	19680.0	17220.0	10
127	7380.0	19680.0	40
868	14760.0	19680.0	29
284	9840.0	19680.0	50
270	14760.0	22140.0	70
1184	19680.0	17220.0	78
451	19680.0	17220.0	73
127	7380.0	19680.0	39
1184	19680.0	17220.0	28
381	19680.0	12300.0	3
877	14760.0	22140.0	32
1232	17220.0	12300.0	26
381	17220.0	12300.0	29
1367	19680.0	17220.0	11
11	14760.0	22140.0	23
980	14760.0	22140.0	78
915	4920.0	19680.0	22
1223	14760.0	22140.0	52
389	14760.0	22140.0	65
908	9840.0	17220.0	78
565	14760.0	12300.0	5
1016	19680.0	17220.0	12
767	12300.0	19680.0	43
11	14760.0	22140.0	25
650	19680.0	17220.0	32
1237	14760.0	24600.0	67
36	7380.0	19680.0	47
1354	19680.0	17220.0	90
989	14760.0	22140.0	73
119	7380.0	19680.0	29
493	17220.0	12300.0	43
493	17220.0	12300.0	33
1243	12300.0	19680.0	56
389	12300.0	27060.0	3
1354	19680.0	17220.0	96
1012	12300.0	27060.0	9
553	7380.0	19680.0	84
1223	14760.0	27060.0	25
524	4920.0	19680.0	22
1223	14760.0	19680.0	98
1158	19680.0	17220.0	12
915	4920.0	19680.0	5
822	14760.0	22140.0	13
726	14760.0	22140.0	67
726	14760.0	27060.0	7
372	12300.0	19680.0	72
553	14760.0	22140.0	2
24	14760.0	22140.0	20
1223	14760.0	27060.0	6
284	7380.0	19680.0	24
524	7380.0	17220.0	47
524	4920.0	19680.0	9
333	19680.0	17220.0	104
673	19680.0	17220.0	60
1167	17220.0	12300.0	26
1046	9840.0	14760.0	77
1079	19680.0	17220.0	1
673	19680.0	17220.0	39
527	14760.0	27060.0	23
1159	17220.0	12300.0	40
980	14760.0	22140.0	64
184	19680.0	17220.0	59
375	14760.0	22140.0	15
1012	14760.0	22140.0	85
119	4920.0	19680.0	11
553	14760.0	22140.0	7
375	14760.0	22140.0	24
524	4920.0	19680.0	5
62	19680.0	17220.0	6
1051	17220.0	12300.0	15
333	19680.0	17220.0	1
767	14760.0	22140.0	15
589	19680.0	17220.0	74
1243	12300.0	19680.0	41
1079	19680.0	19680.0	104
877	14760.0	22140.0	29
915	4920.0	19680.0	16
868	12300.0	19680.0	46
553	14760.0	22140.0	31
1354	19680.0	17220.0	73
261	14760.0	22140.0	79
392	7380.0	19680.0	47
1174	14760.0	27060.0	22
333	19680.0	19680.0	94
184	19680.0	17220.0	21
62	19680.0	17220.0	29
1137	14760.0	24600.0	52
1237	14760.0	22140.0	38
1184	19680.0	17220.0	95
908	14760.0	22140.0	15
261	14760.0	27060.0	28
767	12300.0	19680.0	49
1237	14760.0	22140.0	41
451	19680.0	17220.0	34
1354	19680.0	19680.0	107
589	19680.0	17220.0	98
127	7380.0	19680.0	32
877	14760.0	22140.0	24
1002	9840.0	19680.0	65
393	4920.0	19680.0	2
375	14760.0	22140.0	14
1016	19680.0	17220.0	49
1174	14760.0	19680.0	95
767	14760.0	22140.0	25
822	7380.0	19680.0	82
1079	19680.0	19680.0	97
1174	14760.0	22140.0	83
1158	19680.0	19680.0	85
389	14760.0	24600.0	45
333	19680.0	17220.0	31
451	19680.0	17220.0	84
877	14760.0	22140.0	25
565	14760.0	12300.0	8
989	14760.0	24600.0	52
915	7380.0	19680.0	25
1002	12300.0	22140.0	62
839	12300.0	19680.0	45
696	14760.0	24600.0	26
839	12300.0	19680.0	51
1243	14760.0	22140.0	25
392	4920.0	19680.0	10
127	4920.0	19680.0	13
1137	14760.0	22140.0	86
553	9840.0	19680.0	69
868	12300.0	19680.0	33
270	14760.0	22140.0	71
726	14760.0	24600.0	55
767	12300.0	19680.0	39
527	14760.0	24600.0	34
1243	14760.0	22140.0	11
1167	17220.0	12300.0	12
915	7380.0	19680.0	45
333	19680.0	19680.0	98
393	9840.0	19680.0	53
270	14760.0	22140.0	57
831	19680.0	17220.0	40
1137	14760.0	22140.0	75
1079	19680.0	17220.0	12
696	14760.0	24600.0	35
36	4920.0	19680.0	8
989	14760.0	24600.0	54
1159	17220.0	12300.0	46
389	14760.0	24600.0	36
1137	12300.0	19680.0	93
726	14760.0	27060.0	15
222	9840.0	19680.0	53
1063	17220.0	9840.0	9
915	4920.0	19680.0	20
270	14760.0	24600.0	47
1232	17220.0	12300.0	11
1174	14760.0	24600.0	42
1158	19680.0	17220.0	25
1232	17220.0	12300.0	24
1158	19680.0	17220.0	21
24	14760.0	24600.0	60
420	7380.0	19680.0	54
381	17220.0	12300.0	56
222	9840.0	17220.0	68
589	19680.0	17220.0	21
1158	19680.0	19680.0	90
440	17220.0	14760.0	16
375	12300.0	14760.0	89
877	14760.0	24600.0	49
673	19680.0	17220.0	50
284	4920.0	19680.0	12
392	7380.0	22140.0	66
726	12300.0	19680.0	106
1184	19680.0	17220.0	10
726	14760.0	27060.0	9
831	19680.0	17220.0	1
333	19680.0	19680.0	85
1079	19680.0	17220.0	24
36	4920.0	19680.0	16
1159	17220.0	12300.0	74
372	9840.0	19680.0	60
839	14760.0	22140.0	13
392	4920.0	19680.0	22
493	17220.0	12300.0	22
36	14760.0	19680.0	81
270	14760.0	27060.0	19
1046	4920.0	19680.0	8
1174	14760.0	22140.0	92
1002	14760.0	22140.0	28
1243	14760.0	22140.0	4
34	12300.0	19680.0	48
1184	19680.0	17220.0	7
375	14760.0	22140.0	7
385	19680.0	17220.0	33
726	14760.0	27060.0	26
11	14760.0	22140.0	13
375	14760.0	22140.0	12
1184	19680.0	17220.0	57
372	4920.0	19680.0	23
372	7380.0	17220.0	43
553	14760.0	22140.0	13
24	14760.0	22140.0	34
381	17220.0	12300.0	14
589	19680.0	17220.0	41
915	4920.0	19680.0	4
650	19680.0	17220.0	31
726	14760.0	22140.0	79
261	14760.0	24600.0	57
222	7380.0	19680.0	39
989	14760.0	24600.0	50
1002	14760.0	22140.0	9
673	19680.0	17220.0	25
119	17220.0	22140.0	82
383	17220.0	12300.0	44
1367	19680.0	17220.0	40
381	17220.0	12300.0	66
989	14760.0	22140.0	97
381	19680.0	12300.0	8
440	17220.0	12300.0	49
527	14760.0	22140.0	52
127	7380.0	19680.0	20
1184	19680.0	17220.0	81
270	14760.0	27060.0	21
1354	19680.0	17220.0	21
553	9840.0	22140.0	65
36	4920.0	19680.0	9
1002	14760.0	22140.0	33
696	12300.0	19680.0	95
284	7380.0	19680.0	29
673	19680.0	17220.0	79
673	19680.0	17220.0	70
11	14760.0	22140.0	9
270	14760.0	22140.0	68
375	12300.0	17220.0	74
989	14760.0	22140.0	92
989	14760.0	27060.0	18
908	7380.0	17220.0	84
36	7380.0	19680.0	40
527	14760.0	19680.0	79
119	17220.0	22140.0	90
440	17220.0	12300.0	46
1002	9840.0	19680.0	69
1137	14760.0	27060.0	22
184	19680.0	17220.0	1
222	9840.0	17220.0	69
284	7380.0	19680.0	25
989	14760.0	22140.0	71
372	9840.0	17220.0	49
989	14760.0	24600.0	49
1223	14760.0	27060.0	8
222	9840.0	17220.0	71
877	14760.0	22140.0	9
1354	19680.0	19680.0	119
696	14760.0	24600.0	31
184	19680.0	17220.0	43
184	19680.0	17220.0	76
553	14760.0	22140.0	33
822	14760.0	22140.0	29
24	14760.0	22140.0	3
1354	19680.0	17220.0	34
24	14760.0	22140.0	2
392	9840.0	19680.0	56
389	14760.0	24600.0	34
261	14760.0	27060.0	21
1354	19680.0	17220.0	105
831	19680.0	17220.0	17
451	19680.0	17220.0	18
553	14760.0	22140.0	34
372	12300.0	19680.0	76
767	14760.0	22140.0	13
1184	19680.0	17220.0	49
1232	17220.0	12300.0	17
839	14760.0	22140.0	20
389	14760.0	22140.0	61
440	17220.0	12300.0	18
908	12300.0	19680.0	69
270	14760.0	27060.0	28
11	12300.0	19680.0	45
980	14760.0	27060.0	7
1012	14760.0	22140.0	63
696	14760.0	24600.0	40
34	14760.0	22140.0	28
222	12300.0	17220.0	81
726	14760.0	24600.0	35
650	19680.0	17220.0	30
385	19680.0	17220.0	17
381	17220.0	12300.0	53
726	14760.0	22140.0	72
1237	14760.0	22140.0	10
261	14760.0	22140.0	96
261	14760.0	24600.0	56
1137	12300.0	27060.0	1
527	14760.0	22140.0	65
62	17220.0	17220.0	42
726	14760.0	24600.0	53
1174	14760.0	22140.0	73
1305	19680.0	19680.0	98
1243	14760.0	19680.0	36
877	14760.0	24600.0	61
270	12300.0	19680.0	97
1137	14760.0	22140.0	82
989	14760.0	22140.0	100
1079	19680.0	17220.0	11
524	4920.0	19680.0	11
375	14760.0	22140.0	21
375	12300.0	17220.0	75
34	12300.0	22140.0	61
908	14760.0	22140.0	32
1159	17220.0	12300.0	51
1012	14760.0	24600.0	55
589	19680.0	17220.0	25
1046	7380.0	19680.0	24
989	14760.0	24600.0	39
673	19680.0	17220.0	22
375	14760.0	22140.0	31
524	7380.0	19680.0	55
270	12300.0	27060.0	5
261	14760.0	24600.0	60
915	7380.0	19680.0	37
1158	19680.0	19680.0	100
11	12300.0	19680.0	52
1002	7380.0	19680.0	78
184	19680.0	17220.0	26
11	12300.0	19680.0	46
11	12300.0	17220.0	73
1167	17220.0	12300.0	37
989	14760.0	22140.0	82
831	19680.0	17220.0	61
822	9840.0	19680.0	75
127	4920.0	19680.0	11
1243	12300.0	19680.0	52
119	14760.0	22140.0	77
1237	14760.0	22140.0	19
375	12300.0	19680.0	56
284	7380.0	19680.0	38
440	17220.0	12300.0	35
270	14760.0	22140.0	75
34	12300.0	22140.0	59
222	4920.0	19680.0	10
